ao_hechos;mes_hechos;fecha_hechos;delito;categoria_delito;fiscalia;agencia;unidad_investigacion;alcaldia_hechos;colonia_hechos;ao_inicio;mes_inicio;fecha_inicio;calle_hechos;calle_hechos2;longitud;latitud;geopoint
2019;Mayo;2019-05-09 20:10;HOMICIDIO POR ARMA DE FUEGO;HOMICIDIO DOLOSO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-2;UI-3CD;GUSTAVO A MADERO;NA;2019;Mayo;2019-05-09 21:46;NA;NA;NA;NA;
2019;Mayo;2019-05-09 03:10;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;INVESTIGACIÓN EN IZTAPALAPA;IZP-9;UI-3SD;IZTAPALAPA;SAN SEBASTIÁN TECOLOXTITLA;2019;Mayo;2019-05-09 21:51;ANDADOR ZACATECAS;NA;-99.0159786001192;19.363722897538;19.3637228975,-99.0159786001
2019;Mayo;2019-05-09 20:30;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-2;UI-3CD;GUSTAVO A MADERO;NUEVA ATZACOALCO;2019;Mayo;2019-05-09 21:55;AVENIDA EDUARDO MOLINA;NA;-99.0895271356857;19.4994168753413;19.4994168753,-99.0895271357
2019;Mayo;2019-05-09 19:10;PERDIDA DE LA VIDA POR OTRAS CAUSAS;HECHO NO DELICTIVO;INVESTIGACIÓN EN VENUSTIANO CARRANZA;VC-3;UI-1SD;VENUSTIANO CARRANZA;NA;2019;Mayo;2019-05-09 22:02;NOTIFICACION DE HOSPITAL;NA;NA;NA;
2019;Mayo;2019-05-09 18:30;NARCOMENUDEO POSESION SIMPLE;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-9;UI-3SD;IZTAPALAPA;SANTA MARTHA ACATITLA;2019;Mayo;2019-05-09 22:16;ERMITA IZATAPALAPA;NA;-99.0118933917303;19.3538050176048;19.3538050176,-99.0118933917
2019;Mayo;2019-05-03 21:40;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;INVESTIGACIÓN EN TLAHUAC;TLH-1;UI-3SD;TLAHUAC;DEL MAR;2019;Mayo;2019-05-09 22:18;CARACOL;NA;-99.0598174997399;19.2914237040256;19.291423704,-99.0598174997
2019;Mayo;2019-05-09 20:43;ABUSO SEXUAL;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES;FDS-1;FDS-1-03;CUAUHTEMOC;OBRERA;2019;Mayo;2019-05-09 22:21;CALZADA SAN ANTONIO ABAD;NA;-99.1349943141435;19.4141678208636;19.4141678209,-99.1349943141
2019;Mayo;2019-05-09 13:05;LESIONES INTENCIONALES POR GOLPES;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES;59;UI-3CD;TLALPAN;PEDREGAL DE SAN NICOLÁS 4A SECCIÓN;2019;Mayo;2019-05-09 22:22;KAUA;NA;-99.2413362616279;19.2790023769832;19.279002377,-99.2413362616
2019;Abril;2019-04-30 10:00;TORTURA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN DE LOS DELITOS COMETIDOS POR SERVIDORES PUBLICOS;B;UI-3CD;IZTAPALAPA;NA;2019;Mayo;2019-05-09 22:27;INDETERMINADO;NA;NA;NA;
2019;Mayo;2019-05-09 22:35;DDH RELACIONADAS;HECHO NO DELICTIVO;INVESTIGACIÓN EN TLALPAN;TLP-1;UI-3CD;TLALPAN;NA;2019;Mayo;2019-05-09 22:30;NOTIFICACIÓN DEL HOSPITAL AJUSCO MEDIO;NA;NA;NA;
2019;Mayo;2019-05-09 19:30;NARCOMENUDEO POSESION SIMPLE;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN COYOACÁN;COY-1;UI-3CD;COYOACAN;COPILCO EL BAJO;2019;Mayo;2019-05-09 22:36;AVENIDA DE LOS INSURGENTES SUR;EJE DIEZ;-99.1900926654733;19.3384181392711;19.3384181393,-99.1900926655
2019;Mayo;2019-05-09 20:39;DENUNCIA DE HECHOS;HECHO NO DELICTIVO;INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS;STCMP;UI-3CD;GUSTAVO A MADERO;EJIDOS SAN JUAN DE ARAGON 1A SECCION;2019;Mayo;2019-05-09 23:03;AV CENTRAL;CIRCUITO INTERIOR;-99.0923614004211;19.4686303043262;19.4686303043,-99.0923614004
2019;Mayo;2019-05-09 23:00;NARCOMENUDEO POSESIÓN CON FINES DE VENTA, COMERCIO Y SUMINISTRO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DEL DELITO DE NARCOMENUDEO;ACD;UI-3CD;GUSTAVO A MADERO;VISTA HERMOSA;2019;Mayo;2019-05-09 23:04;PRIMERA CERRADA DE FRANCISCO VILLA;NA;-99.1244404153756;19.5486915086069;19.5486915086,-99.1244404154
2019;Abril;2019-04-14 10:00;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-8;UI-3SD;GUSTAVO A MADERO;CUCHILLA DEL TESORO;2019;Mayo;2019-05-09 23:05;CALLE PONIENTE 11 MANZANA 8 LOTE 10;AVENIDA TEXCOCO;-99.0634283144772;19.4478475398895;19.4478475399,-99.0634283145
2019;Mayo;2019-05-09 10:16;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-8;UI-3CD;IZTAPALAPA;LOS ÁNGELES;2019;Mayo;2019-05-09 23:07;EVENID ERMITA IZTAPALAPA;NA;-99.0646730860004;19.3461656802172;19.3461656802,-99.064673086
2019;Mayo;2019-05-09 22:15;TENTATIVA DE ROBO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTACALCO;IZC-3;UI-3CD;IZTACALCO;JUVENTINO ROSAS;2019;Mayo;2019-05-09 23:14;FRANCISCO DEL PASO Y TRONOCOSO, CASI ESQUINA CON SUR 110;0;-99.1135356607805;19.3921069299014;19.3921069299,-99.1135356608
2019;Mayo;2019-05-09 15:20;ROBO DE VEHICULO DE SERVICIO PÚBLICO SIN VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;INVESTIGACIÓN EN MIGUEL HIDALGO;MH-2;UI-1SD;MIGUEL HIDALGO;PENSIL NORTE;2019;Mayo;2019-05-09 23:16;LAGO SALADO;NA;-99.1975053914649;19.4493487383309;19.4493487383,-99.1975053915
2019;Abril;2019-04-08 12:00;DDH ANONIMAS;HECHO NO DELICTIVO;INVESTIGACIÓN EN TLALPAN;TLP-2;UI-3CD;TLALPAN;FUENTES BROTANTES;2019;Mayo;2019-05-09 23:21;SIN CALLES DEL SAP (SOR JUANA INES DE LA CRUZ);NA;-99.182291100277;19.2843854038511;19.2843854039,-99.1822911003
2019;Mayo;2019-05-09 19:39;ROBO A CASA HABITACION SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-3;UI-3SD;BENITO JUAREZ;LETRÁN VALLE;2019;Mayo;2019-05-09 23:22;DOCTOR JOSÉ MARIA VERTIZ NÚMERO 1194 PH-1;CUICUILCO;-99.1537103166419;19.3754716737974;19.3754716738,-99.1537103166
2019;Mayo;2019-05-09 21:30;ROBO A PASAJERO A BORDO DE TRANSPORTE PÚBLICO CON VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN VENUSTIANO CARRANZA;VC-3;UI-3CD;VENUSTIANO CARRANZA;SIMÓN BOLÍVAR;2019;Mayo;2019-05-09 23:28;CIRCUITO INTERIOR;NA;-99.0968627457896;19.4508170801121;19.4508170801,-99.0968627458
2018;Diciembre;2018-12-13 09:00;FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-1;UI-1SD;BENITO JUAREZ;DEL VALLE CENTRO;2019;Mayo;2019-05-09 23:28;PILARES;NA;-99.1636483997265;19.3750308993243;19.3750308993,-99.1636483997
2019;Mayo;2019-05-09 22:35;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN TLALPAN;TLP-4;UI-3CD;TLALPAN;A.M.S.A;2019;Mayo;2019-05-09 23:32;PUENTE;PROLONGACION CANAL DE MIRAMONTES;-99.136681509791;19.2859282703256;19.2859282703,-99.1366815098
2019;Abril;2019-04-09 18:45;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-6;UI-3CD;IZTAPALAPA;EJERCITO DE ORIENTE ZONA PEÑON;2019;Mayo;2019-05-09 23:37;JOAQUIN IBARGUEN;NA;-99.0276598996434;19.3682516014279;19.3682516014,-99.0276598996
2019;Mayo;2019-05-08 16:05;FRAUDE;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN AZCAPOTZALCO;AZ-1;UI-3SD;AZCAPOTZALCO;EL ROSARIO;2019;Mayo;2019-05-09 23:44;PLANETAS;TOLTECAS;-99.2020347000482;19.5068155992265;19.5068155992,-99.2020347
2019;Abril;2019-04-29 12:00;FRAUDE;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-8;UI-3SD;CUAUHTEMOC;DOCTORES;2019;Mayo;2019-05-10 00:00;LAVISTA;NA;-99.1479162998027;19.4238397988459;19.4238397988,-99.1479162998
2019;Febrero;2019-02-19 12:00;FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-1;UI-1SD;BENITO JUAREZ;TLACOQUEMECATL;2019;Mayo;2019-05-10 00:01;AV. INSURGENTES SUR;NA;-99.1783618309089;19.3753417288482;19.3753417288,-99.1783618309
2019;Mayo;2019-05-09 11:30;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN ÁLVARO OBREGÓN;AO-4;UI-3SD;CUAUHTEMOC;SAN RAFAEL;2019;Mayo;2019-05-10 00:08;CERAPIO RENDON;NA;-99.1601679999663;19.4356867011831;19.4356867012,-99.160168
2019;Mayo;2019-05-03 20:00;ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;INVESTIGACIÓN EN IZTACALCO;IZC-2;UI-3SD;IZTACALCO;GRANJAS MÉXICO;2019;Mayo;2019-05-10 00:16;RIO CHURUBUSCO;AÑIL;-99.0983194002751;19.4028793975901;19.4028793976,-99.0983194003
2019;Mayo;2019-05-09 20:59;HOMICIDIO POR ARMA BLANCA;HOMICIDIO DOLOSO;INVESTIGACIÓN EN IZTAPALAPA;IZP-9;UI-3SD;IZTAPALAPA;REFORMA POLÍTICA;2019;Mayo;2019-05-10 00:18;CALZADA ERMITA IZTAPALAPA NUMERO 3018, ESQUINA REFORMA AERONAUTICA;NA;-99.0272013776579;19.3436041377725;19.3436041378,-99.0272013777
2019;Mayo;2019-05-09 19:55;LESIONES CULPOSAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-9;UI-3SD;IZTAPALAPA;NA;2019;Mayo;2019-05-10 00:26;NOTIFICACION DE HOSPITAL;NA;NA;NA;
2019;Mayo;2019-05-09 21:45;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;INVESTIGACIÓN EN MIGUEL HIDALGO;MH-1;UI-1SD;MIGUEL HIDALGO;GRANADA;2019;Mayo;2019-05-10 00:35;LAGO ALBERTO;RIO SAN JOAQUIN;-99.1905353046451;19.4408504454636;19.4408504455,-99.1905353046
2019;Abril;2019-04-29 08:01;ROBO DE MOTOCICLETA CON VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;INVESTIGACIÓN EN AZCAPOTZALCO;AZ-4;UI-3SD;AZCAPOTZALCO;SAN ANTONIO;2019;Mayo;2019-05-10 00:36;SANTO DOMINGO;(NO SE ENCONTRO EN LA COLONIA);-99.2044849999595;19.4803060972264;19.4803060972,-99.204485
2019;Mayo;2019-05-09 22:50;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN ÁLVARO OBREGÓN;AO-3;UI-3CD;ALVARO OBREGON;AMPLIACION MOLINO DE ROSAS;2019;Mayo;2019-05-10 00:37;ROSA DE BENGALA;NA;-99.1987844397681;19.3715735402529;19.3715735403,-99.1987844398
2019;Abril;2019-04-27 09:00;TORTURA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN DE LOS DELITOS COMETIDOS POR SERVIDORES PUBLICOS;B;UI-3CD;GUSTAVO A MADERO;LOMA LA PALMA;2019;Mayo;2019-05-10 00:40;JAIME NUNO;NA;-99.1497125804193;19.5441172947024;19.5441172947,-99.1497125804
2019;Mayo;2019-05-01 21:00;ABUSO SEXUAL;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES;59;UI-3CD;XOCHIMILCO;SAN GREGORIO ATLAPULCO;2019;Mayo;2019-05-10 00:46;AVENIDA ACUEDUCTO;NA;-99.0513664876879;19.2510164523621;19.2510164524,-99.0513664877
2019;Mayo;2019-05-09 18:30;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-5;UI-3CD;GUSTAVO A MADERO;SAN FELIPE DE JESÚS;2019;Mayo;2019-05-10 01:09;SAN MIGUEL EL ALTO;NA;-99.0771270998089;19.5004645983738;19.5004645984,-99.0771270998
2019;Mayo;2019-05-09 21:00;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES;FDS-1;FDS-1-03;MIGUEL HIDALGO;ANAHUAC;2019;Mayo;2019-05-10 01:23;LAGO CUITZEO;NA;-99.1743453996924;19.443268697262;19.4432686973,-99.1743453997
2019;Mayo;2019-05-10 00:20;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-8;UI-3CD;IZTAPALAPA;FUEGO NUEVO;2019;Mayo;2019-05-10 01:29;JUAN DE OCHOA  MANZANA  46;NA;-99.0959015999366;19.3333489981024;19.3333489981,-99.0959015999
2019;Mayo;2019-05-09 23:00;LESIONES INTENCIONALES POR ARMA BLANCA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN TLALPAN;TLP-1;UI-3CD;TLALPAN;MIGUEL HIDALGO 4A SECCIÓN;2019;Mayo;2019-05-10 01:29;ENCINOS;NA;-99.2108219073215;19.2707311257831;19.2707311258,-99.2108219073
2019;Mayo;2019-05-09 23:00;LESIONES CULPOSAS POR TRANSITO VEHICULAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-2;UI-3CD;GUSTAVO A MADERO;SAN JUAN DE ARAGÓN V SECCIÓN;2019;Mayo;2019-05-10 01:29;AVENIDA 602  Y 615;AVENIDA 615;-99.0656753001444;19.4475925950791;19.4475925951,-99.0656753001
2019;Mayo;2019-05-09 16:00;DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-3;UI-3SD;BENITO JUAREZ;GENERAL PEDRO MARIA ANAYA;2019;Mayo;2019-05-10 01:35;AVENIDA RIO CHURUBUSCO;NA;-99.1588229933076;19.3580395596695;19.3580395597,-99.1588229933
2019;Mayo;2019-05-09 23:30;LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-8;UI-3CD;IZTAPALAPA;LOMAS ESTRELLA 1A SECCION;2019;Mayo;2019-05-10 01:39;AVENIDA TLAHUAC CASI ESQUINA CON LESINA;NA;-99.0954286115493;19.3223556398413;19.3223556398,-99.0954286115
2019;Mayo;2019-05-09 12:00;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;INVESTIGACIÓN EN COYOACÁN;COY-2;UI-3CD;COYOACAN;PEDREGAL DE SANTA URSULA;2019;Mayo;2019-05-10 01:43;SAN JORGE;SAN GUILLERMO;-99.162644201577;19.3101911949476;19.3101911949,-99.1626442016
2019;Mayo;2019-05-09 16:30;ROBO DE MOTOCICLETA SIN VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;INVESTIGACIÓN EN IZTACALCO;IZC-2;UI-3SD;IZTACALCO;AMPLIACIÓN GABRIEL RAMOS MILLÁN;2019;Mayo;2019-05-10 01:44;ANDADOR PUENTE JUAN CARBONERO;NA;-99.0910529004019;19.3888202964158;19.3888202964,-99.0910529004
2019;Mayo;2019-05-10 00:10;LESIONES INTENCIONALES POR ARMA DE FUEGO;LESIONES DOLOSAS POR DISPARO DE ARMA DE FUEGO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-3;UI-3SD;GUSTAVO A MADERO;NA;2019;Mayo;2019-05-10 02:05;NA;NA;NA;NA;
2019;Mayo;2019-05-09 13:30;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;JUZGADOS FAMILIARES;CJM-IZP;3 SIN DETENIDO;IZTAPALAPA;NA;2019;Mayo;2019-05-10 02:22;SIN CALLES DEL SAP (JOSE MARIA PINO SUAREZ);NA;NA;NA;
2019;Mayo;2019-05-10 02:10;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN VENUSTIANO CARRANZA;VC-3;UI-3CD;VENUSTIANO CARRANZA;SANTA CRUZ AVIACIÓN;2019;Mayo;2019-05-10 03:00;CALLE PRINCIPAL;0;-99.0984381643034;19.4223269941232;19.4223269941,-99.0984381643
